timestamp,percentage,depth,notional
2026-03-27 00:45:34,-0.20,16.54400000,1134911.97770000
2026-03-27 00:45:34,0.20,4.39600000,302341.76270000
2026-03-27 00:45:34,1.00,60.61000000,4182099.77980000
2026-03-27 00:45:34,2.00,67.93300000,4692889.84320000
2026-03-27 00:45:34,3.00,75.46800000,5223387.85160000
2026-03-27 00:45:34,4.00,81.87900000,5678297.21990000
2026-03-27 00:45:34,5.00,82.24100000,5704330.33610000
2026-03-27 00:46:01,-5.00,88.42400000,6018810.19580000
2026-03-27 00:46:01,-4.00,87.80100000,5977980.14900000
2026-03-27 00:46:01,-3.00,85.57400000,5830239.24410000
2026-03-27 00:46:01,-2.00,77.12700000,5265444.33910000
2026-03-27 00:46:01,-1.00,62.57800000,4281752.61940000
2026-03-27 00:46:01,-0.20,15.21800000,1043303.75310000
2026-03-27 00:46:01,0.20,4.48000000,307942.58960000
2026-03-27 00:46:01,1.00,58.33900000,4022316.91230000
2026-03-27 00:46:01,2.00,66.53200000,4593415.18040000
2026-03-27 00:46:01,3.00,73.80000000,5105026.43050000
2026-03-27 00:46:01,4.00,80.49000000,5579665.70390000
2026-03-27 00:46:01,5.00,80.80700000,5602453.63500000
2026-03-27 00:46:32,-5.00,87.31900000,5943575.13470000
2026-03-27 00:46:32,-4.00,86.69600000,5902745.08790000
2026-03-27 00:46:32,-3.00,84.46900000,5755004.18300000
2026-03-27 00:46:32,-2.00,76.02100000,5190141.99230000
2026-03-27 00:46:32,-1.00,61.03200000,4176572.50860000
2026-03-27 00:46:32,-0.20,11.94400000,819015.82630000
2026-03-27 00:46:32,0.20,5.17400000,355727.93180000
2026-03-27 00:46:32,1.00,57.60700000,3972428.24540000
2026-03-27 00:46:32,2.00,65.22400000,4503585.53590000
2026-03-27 00:46:32,3.00,73.89200000,5114038.64240000
2026-03-27 00:46:32,4.00,79.18200000,5489588.68780000
2026-03-27 00:46:32,5.00,79.49900000,5512376.61890000
2026-03-27 00:47:00,-5.00,87.10800000,5928963.90220000
2026-03-27 00:47:00,-4.00,86.48500000,5888133.85540000
2026-03-27 00:47:00,-3.00,84.25800000,5740392.95050000
2026-03-27 00:47:00,-2.00,75.80900000,5175517.42220000
2026-03-27 00:47:00,-1.00,60.81800000,4161896.70350000
2026-03-27 00:47:00,-0.20,15.19700000,1041874.51230000
2026-03-27 00:47:00,0.20,4.78000000,328580.94030000
2026-03-27 00:47:00,1.00,59.29900000,4088875.58620000
2026-03-27 00:47:00,2.00,67.20400000,4640004.27990000
2026-03-27 00:47:00,3.00,75.59200000,5230566.55200000
2026-03-27 00:47:00,4.00,81.16200000,5625917.91740000
2026-03-27 00:47:00,5.00,81.47900000,5648705.84850000
2026-03-27 00:47:32,-5.00,67.00500000,4554328.23880000
2026-03-27 00:47:32,-4.00,66.38200000,4513498.19200000
2026-03-27 00:47:32,-3.00,63.43600000,4317891.94720000
2026-03-27 00:47:32,-2.00,55.46500000,3784904.73640000
2026-03-27 00:47:32,-1.00,42.03600000,2877195.63840000
2026-03-27 00:47:32,-0.20,16.88900000,1157737.56250000
2026-03-27 00:47:32,0.20,4.29000000,294832.91050000
2026-03-27 00:47:32,1.00,38.91100000,2682889.77650000
2026-03-27 00:47:32,2.00,45.00300000,3107849.71750000
2026-03-27 00:47:32,3.00,53.39100000,3698411.98960000
2026-03-27 00:47:32,4.00,58.96300000,4093812.72840000
2026-03-27 00:47:32,5.00,59.28000000,4116600.65950000
2026-03-27 00:48:01,-5.00,82.93100000,5642473.82050000
2026-03-27 00:48:01,-4.00,82.30800000,5601643.77370000
2026-03-27 00:48:01,-3.00,77.92400000,5310324.24890000
2026-03-27 00:48:01,-2.00,71.38700000,4873203.47510000
2026-03-27 00:48:01,-1.00,59.28600000,4055479.06820000
2026-03-27 00:48:01,-0.20,12.95200000,887797.64750000
2026-03-27 00:48:01,0.20,5.33200000,366397.45120000
2026-03-27 00:48:01,1.00,51.67000000,3559506.81100000
2026-03-27 00:48:01,2.00,61.23100000,4224630.71290000
2026-03-27 00:48:01,3.00,68.36200000,4726036.32340000
2026-03-27 00:48:01,4.00,75.19600000,5210469.39330000
2026-03-27 00:48:01,5.00,75.51300000,5233257.32440000
2026-03-27 00:48:31,-5.00,82.19300000,5592883.35430000
2026-03-27 00:48:31,-4.00,81.57000000,5552053.30750000
2026-03-27 00:48:31,-3.00,77.18600000,5260733.78270000
2026-03-27 00:48:31,-2.00,70.64900000,4823571.18120000
2026-03-27 00:48:31,-1.00,59.25700000,4053675.72500000
2026-03-27 00:48:31,-0.20,11.24900000,771171.45520000
2026-03-27 00:48:31,0.20,5.43000000,373161.35230000
2026-03-27 00:48:31,1.00,56.52900000,3896403.92140000
2026-03-27 00:48:31,2.00,61.10100000,4215582.67120000
2026-03-27 00:48:31,3.00,67.77800000,4685077.18190000
2026-03-27 00:48:31,4.00,74.61200000,5169510.25180000
2026-03-27 00:48:31,5.00,74.92900000,5192298.18290000
2026-03-27 00:49:00,-5.00,83.25000000,5665443.79900000
2026-03-27 00:49:00,-4.00,82.62700000,5624613.75220000
2026-03-27 00:49:00,-3.00,78.24300000,5333294.22740000
2026-03-27 00:49:00,-2.00,71.94400000,4912062.32250000
2026-03-27 00:49:00,-1.00,61.02100000,4173802.77720000
2026-03-27 00:49:00,-0.20,6.07500000,416549.05570000
2026-03-27 00:49:00,0.20,7.23000000,496900.70590000
2026-03-27 00:49:00,1.00,57.79500000,3983059.88850000
2026-03-27 00:49:00,2.00,62.13900000,4286347.12950000
2026-03-27 00:49:00,3.00,69.02700000,4770983.67080000
2026-03-27 00:49:00,4.00,75.19700000,5208477.99050000
2026-03-27 00:49:00,5.00,75.51400000,5231265.92160000
2026-03-27 00:49:32,-5.00,81.71800000,5563198.05870000
2026-03-27 00:49:32,-4.00,81.09500000,5522368.01190000
2026-03-27 00:49:32,-3.00,76.71100000,5231048.48710000
2026-03-27 00:49:32,-2.00,71.36100000,4873464.31560000
2026-03-27 00:49:32,-1.00,60.90900000,4167040.15500000
2026-03-27 00:49:32,-0.20,5.96500000,409153.90140000
2026-03-27 00:49:32,0.20,6.68300000,459492.94790000
2026-03-27 00:49:32,1.00,54.33500000,3745359.42550000
2026-03-27 00:49:32,2.00,58.22200000,4016792.42620000
2026-03-27 00:49:32,3.00,66.43400000,4595484.23080000
2026-03-27 00:49:32,4.00,70.37400000,4875295.59880000
2026-03-27 00:49:32,5.00,70.69100000,4898083.52990000
2026-03-27 00:50:04,-5.00,80.28000000,5467420.03730000
2026-03-27 00:50:04,-4.00,79.65700000,5426589.99050000
2026-03-27 00:50:04,-3.00,76.71100000,5230983.74570000
2026-03-27 00:50:04,-2.00,71.36100000,4873399.57420000
2026-03-27 00:50:04,-1.00,60.90900000,4166975.41360000
2026-03-27 00:50:04,-0.20,6.10400000,418692.63720000
2026-03-27 00:50:04,0.20,6.50200000,447073.65790000
2026-03-27 00:50:04,1.00,57.02800000,3931049.98040000
2026-03-27 00:50:04,2.00,60.91500000,4202482.98110000
2026-03-27 00:50:04,3.00,68.45000000,4733314.21290000
2026-03-27 00:50:04,4.00,71.71300000,4965246.99000000
2026-03-27 00:50:04,5.00,72.03000000,4988034.92110000
2026-03-27 00:50:33,-5.00,77.46000000,5278756.06360000
2026-03-27 00:50:33,-4.00,76.83700000,5237926.01680000
2026-03-27 00:50:33,-3.00,74.61000000,5090185.11190000
2026-03-27 00:50:33,-2.00,70.69000000,4828279.38040000
2026-03-27 00:50:33,-1.00,60.23800000,4121855.21980000
2026-03-27 00:50:33,-0.20,14.18700000,972661.14940000
2026-03-27 00:50:33,0.20,4.13800000,284454.07870000
2026-03-27 00:50:33,1.00,56.90700000,3923164.20250000
2026-03-27 00:50:33,2.00,60.79400000,4194597.20320000
2026-03-27 00:50:33,3.00,66.27900000,4580942.48340000
2026-03-27 00:50:33,4.00,69.54200000,4812875.26050000
2026-03-27 00:50:33,5.00,69.85900000,4835663.19160000
2026-03-27 00:51:02,-5.00,77.40100000,5275927.41180000
2026-03-27 00:51:02,-4.00,76.77800000,5235097.36500000
2026-03-27 00:51:02,-3.00,74.55100000,5087356.46010000
2026-03-27 00:51:02,-2.00,71.34600000,4873299.52960000
2026-03-27 00:51:02,-1.00,60.89000000,4166603.44340000
2026-03-27 00:51:02,-0.20,14.84200000,1017612.76480000
2026-03-27 00:51:02,0.20,7.56300000,520140.14820000
2026-03-27 00:51:02,1.00,56.97200000,3927662.19970000
2026-03-27 00:51:02,2.00,60.85900000,4199095.20040000
2026-03-27 00:51:02,3.00,65.66400000,4537586.22770000
2026-03-27 00:51:02,4.00,68.92800000,4769590.41970000
2026-03-27 00:51:02,5.00,69.29000000,4795623.53590000
2026-03-27 00:51:30,-5.00,77.41400000,5277114.70320000
2026-03-27 00:51:30,-4.00,76.79100000,5236284.65640000
2026-03-27 00:51:30,-3.00,74.56000000,5088244.27980000
2026-03-27 00:51:30,-2.00,71.35000000,4873848.15170000
2026-03-27 00:51:30,-1.00,60.63100000,4149261.78010000
2026-03-27 00:51:30,-0.20,9.42800000,646762.19870000
2026-03-27 00:51:30,0.20,5.70900000,392680.03040000
2026-03-27 00:51:30,1.00,56.78800000,3915705.67470000
2026-03-27 00:51:30,2.00,60.67400000,4187072.11890000
2026-03-27 00:51:30,3.00,65.47500000,4525282.88060000
2026-03-27 00:51:30,4.00,68.73900000,4757287.07260000
2026-03-27 00:51:30,5.00,69.10100000,4783320.18880000
2026-03-27 00:52:01,-5.00,58.44300000,3979381.87100000
2026-03-27 00:52:01,-4.00,57.82000000,3938551.82420000
2026-03-27 00:52:01,-3.00,55.58900000,3790511.44760000
2026-03-27 00:52:01,-2.00,52.37900000,3576115.31950000
2026-03-27 00:52:01,-1.00,41.21800000,2821570.53150000
2026-03-27 00:52:01,-0.20,8.45100000,579780.87320000
2026-03-27 00:52:01,0.20,5.02300000,345507.34400000
2026-03-27 00:52:01,1.00,37.79500000,2606868.93320000
2026-03-27 00:52:01,2.00,43.38300000,2997318.42720000
2026-03-27 00:52:01,3.00,46.91200000,3246402.82010000
2026-03-27 00:52:01,4.00,50.17600000,3478407.01210000
2026-03-27 00:52:01,5.00,50.53800000,3504440.12830000
2026-03-27 00:52:32,-5.00,77.46400000,5281841.80130000
2026-03-27 00:52:32,-4.00,76.83700000,5240747.92090000
2026-03-27 00:52:32,-3.00,74.31300000,5073177.01100000
2026-03-27 00:52:32,-2.00,71.39800000,4878440.58320000
2026-03-27 00:52:32,-1.00,60.68000000,4153920.85740000
2026-03-27 00:52:32,-0.20,5.35900000,367871.28580000
2026-03-27 00:52:32,0.20,6.38000000,438987.82780000
2026-03-27 00:52:32,1.00,55.00200000,3794048.92900000
2026-03-27 00:52:32,2.00,60.15800000,4154429.27740000
2026-03-27 00:52:32,3.00,63.68700000,4403513.67030000
2026-03-27 00:52:32,4.00,66.95100000,4635517.86230000
2026-03-27 00:52:32,5.00,67.31300000,4661550.97850000
2026-03-27 00:53:00,-5.00,56.39300000,3840184.09530000
2026-03-27 00:53:00,-4.00,55.76600000,3799090.21490000
2026-03-27 00:53:00,-3.00,53.24200000,3631519.30500000
2026-03-27 00:53:00,-2.00,50.32700000,3436782.87720000
2026-03-27 00:53:00,-1.00,39.60900000,2712237.81700000
2026-03-27 00:53:00,-0.20,5.98400000,410792.24600000
2026-03-27 00:53:00,0.20,6.68100000,459690.07710000
2026-03-27 00:53:00,1.00,37.30300000,2572954.57830000
2026-03-27 00:53:00,2.00,42.45900000,2933334.92670000
2026-03-27 00:53:00,3.00,45.98800000,3182419.31960000
2026-03-27 00:53:00,4.00,49.25200000,3414423.51160000
2026-03-27 00:53:00,5.00,49.61400000,3440456.62780000
2026-03-27 00:53:31,-5.00,56.51300000,3850457.22270000
2026-03-27 00:53:31,-4.00,55.90200000,3810372.40260000
2026-03-27 00:53:31,-3.00,53.33800000,3640112.74960000
2026-03-27 00:53:31,-2.00,50.32500000,3438625.69110000
2026-03-27 00:53:31,-1.00,39.75000000,2723705.93010000
2026-03-27 00:53:31,-0.20,7.66600000,526618.28340000
2026-03-27 00:53:31,0.20,7.71600000,531471.53320000
2026-03-27 00:53:31,1.00,47.96200000,3310635.54810000
2026-03-27 00:53:31,2.00,52.97700000,3661229.17790000
2026-03-27 00:53:31,3.00,56.49900000,3909960.54280000
2026-03-27 00:53:31,4.00,59.78200000,4143318.04390000
2026-03-27 00:53:31,5.00,60.13800000,4168924.99250000
2026-03-27 00:54:01,-5.00,73.83000000,5037095.38640000
2026-03-27 00:54:01,-4.00,73.21900000,4997010.56630000
2026-03-27 00:54:01,-3.00,70.65500000,4826750.91330000
2026-03-27 00:54:01,-2.00,67.64700000,4625600.85480000
2026-03-27 00:54:01,-1.00,57.06700000,3910344.09380000
2026-03-27 00:54:01,-0.20,9.47200000,650554.92760000
2026-03-27 00:54:01,0.20,7.71900000,531658.22070000
2026-03-27 00:54:01,1.00,56.81500000,3922036.83560000
2026-03-27 00:54:01,2.00,61.98000000,4283049.46540000
2026-03-27 00:54:01,3.00,65.51500000,4532700.34890000
2026-03-27 00:54:01,4.00,68.78500000,4765136.40610000
2026-03-27 00:54:01,5.00,69.14100000,4790743.35470000
2026-03-27 00:54:32,-5.00,72.81000000,4966428.64700000
2026-03-27 00:54:32,-4.00,72.20000000,4926409.84120000
2026-03-27 00:54:32,-3.00,69.63500000,4756058.69990000
2026-03-27 00:54:32,-2.00,66.62700000,4554883.10540000
2026-03-27 00:54:32,-1.00,56.04700000,3839601.03640000
2026-03-27 00:54:32,-0.20,4.62600000,317744.47380000
2026-03-27 00:54:32,0.20,3.56000000,245081.30070000
2026-03-27 00:54:32,1.00,56.00400000,3865806.12480000
2026-03-27 00:54:32,2.00,61.16800000,4226748.61180000
2026-03-27 00:54:32,3.00,64.70400000,4476467.66340000
2026-03-27 00:54:32,4.00,67.97400000,4708903.72060000
2026-03-27 00:54:32,5.00,68.32600000,4734221.86920000
2026-03-27 00:55:00,-5.00,73.29100000,4999136.35170000
2026-03-27 00:55:00,-4.00,72.66900000,4958343.63930000
2026-03-27 00:55:00,-3.00,70.43700000,4810208.32410000
2026-03-27 00:55:00,-2.00,67.08200000,4585892.90350000
2026-03-27 00:55:00,-1.00,56.50500000,3870815.00570000
2026-03-27 00:55:00,-0.20,8.88400000,609899.36100000
2026-03-27 00:55:00,0.20,5.85100000,402753.11560000
2026-03-27 00:55:00,1.00,54.97600000,3794633.10700000
2026-03-27 00:55:00,2.00,60.14200000,4155714.45540000
2026-03-27 00:55:00,3.00,63.67800000,4405431.87290000
2026-03-27 00:55:00,4.00,66.93800000,4637152.96250000
2026-03-27 00:55:00,5.00,67.30000000,4663186.07870000
2026-03-27 00:55:33,-5.00,75.29500000,5137337.41550000
2026-03-27 00:55:33,-4.00,74.68500000,5097318.60970000
2026-03-27 00:55:33,-3.00,72.12000000,4926967.46840000
2026-03-27 00:55:33,-2.00,69.11200000,4725791.87390000
2026-03-27 00:55:33,-1.00,58.53200000,4010509.80490000
2026-03-27 00:55:33,-0.20,7.57900000,520523.47190000
2026-03-27 00:55:33,0.20,4.68100000,322234.68540000
2026-03-27 00:55:33,1.00,57.12700000,3943558.58500000
2026-03-27 00:55:33,2.00,62.29100000,4304501.07200000
2026-03-27 00:55:33,3.00,65.81400000,4553303.22580000
2026-03-27 00:55:33,4.00,69.08400000,4785739.28300000
2026-03-27 00:55:33,5.00,69.43600000,4811057.43160000
2026-03-27 00:56:00,-5.00,75.32800000,5139579.19380000
2026-03-27 00:56:00,-4.00,74.71800000,5099560.38800000
2026-03-27 00:56:00,-3.00,72.15300000,4929209.24670000
2026-03-27 00:56:00,-2.00,69.14500000,4728033.65220000
2026-03-27 00:56:00,-1.00,58.56500000,4012751.58320000
2026-03-27 00:56:00,-0.20,7.47300000,513239.51070000
2026-03-27 00:56:00,0.20,4.47100000,307778.96480000
2026-03-27 00:56:00,1.00,56.93100000,3930067.41120000
2026-03-27 00:56:00,2.00,62.09500000,4291009.89820000
2026-03-27 00:56:00,3.00,65.61800000,4539812.05200000
2026-03-27 00:56:00,4.00,68.88800000,4772248.10920000
2026-03-27 00:56:00,5.00,69.24000000,4797566.25780000
2026-03-27 00:56:32,-5.00,76.75400000,5238445.47020000
2026-03-27 00:56:32,-4.00,76.13600000,5197898.43380000
2026-03-27 00:56:32,-3.00,73.87600000,5047881.35420000
2026-03-27 00:56:32,-2.00,70.56700000,4826596.49250000
2026-03-27 00:56:32,-1.00,59.98900000,4111421.73080000
2026-03-27 00:56:32,-0.20,6.49600000,446425.24630000
2026-03-27 00:56:32,0.20,7.57100000,521582.46480000
2026-03-27 00:56:32,1.00,58.03600000,4006868.54180000
2026-03-27 00:56:32,2.00,63.05000000,4357417.30600000
2026-03-27 00:56:32,3.00,66.58500000,4607068.14920000
2026-03-27 00:56:32,4.00,69.85500000,4839504.20640000
2026-03-27 00:56:32,5.00,70.21500000,4865400.01700000
2026-03-27 00:57:01,-5.00,75.76500000,5171254.05090000
2026-03-27 00:57:01,-4.00,75.14700000,5130707.01450000
2026-03-27 00:57:01,-3.00,72.88700000,4980689.93490000
2026-03-27 00:57:01,-2.00,69.57800000,4759405.07320000
2026-03-27 00:57:01,-1.00,59.00000000,4044230.31150000
2026-03-27 00:57:01,-0.20,6.63500000,456003.83630000
2026-03-27 00:57:01,0.20,7.40100000,509929.60380000
2026-03-27 00:57:01,1.00,56.52000000,3902918.00920000
2026-03-27 00:57:01,2.00,61.53400000,4253466.77340000
2026-03-27 00:57:01,3.00,65.07000000,4503188.47370000
2026-03-27 00:57:01,4.00,68.33900000,4735553.67380000
2026-03-27 00:57:01,5.00,68.69900000,4761449.48440000
2026-03-27 00:57:31,-5.00,75.02000000,5119717.06720000
2026-03-27 00:57:31,-4.00,74.40900000,5079632.24710000
2026-03-27 00:57:31,-3.00,72.14200000,4929152.95120000
2026-03-27 00:57:31,-2.00,68.83300000,4707868.08950000
2026-03-27 00:57:31,-1.00,58.25800000,3992897.62780000
2026-03-27 00:57:31,-0.20,14.67100000,1007567.46300000
2026-03-27 00:57:31,0.20,4.61400000,317712.48060000
2026-03-27 00:57:31,1.00,57.20100000,3949573.61310000
2026-03-27 00:57:31,2.00,62.21600000,4300191.84440000
2026-03-27 00:57:31,3.00,65.75100000,4549842.68760000
2026-03-27 00:57:31,4.00,69.02100000,4782278.74480000
2026-03-27 00:57:31,5.00,69.38100000,4808174.55540000
2026-03-27 00:58:01,-5.00,75.04400000,5121364.40940000
2026-03-27 00:58:01,-4.00,74.42600000,5080817.37300000
2026-03-27 00:58:01,-3.00,72.16600000,4930800.29340000
2026-03-27 00:58:01,-2.00,68.85700000,4709515.43170000
2026-03-27 00:58:01,-1.00,58.28200000,3994544.97000000
2026-03-27 00:58:01,-0.20,11.45000000,786493.08490000
2026-03-27 00:58:01,0.20,4.57000000,314683.11240000
2026-03-27 00:58:01,1.00,54.82400000,3785327.54570000
2026-03-27 00:58:01,2.00,59.83800000,4135876.30990000
2026-03-27 00:58:01,3.00,63.37300000,4385527.15310000
2026-03-27 00:58:01,4.00,66.64300000,4617963.21030000
2026-03-27 00:58:01,5.00,67.00300000,4643859.02090000
2026-03-27 00:58:30,-5.00,74.99800000,5118160.02480000
2026-03-27 00:58:30,-4.00,74.38700000,5078075.20470000
2026-03-27 00:58:30,-3.00,72.12000000,4927595.90880000
2026-03-27 00:58:30,-2.00,68.81100000,4706311.04710000
2026-03-27 00:58:30,-1.00,58.23600000,3991340.58540000
2026-03-27 00:58:30,-0.20,11.40400000,783324.70030000
2026-03-27 00:58:30,0.20,4.55400000,313571.01050000
2026-03-27 00:58:30,1.00,54.82200000,3785084.92240000
2026-03-27 00:58:30,2.00,59.83600000,4135633.68660000
2026-03-27 00:58:30,3.00,63.37100000,4385281.72180000
2026-03-27 00:58:30,4.00,66.64100000,4617717.77900000
2026-03-27 00:58:30,5.00,67.00100000,4643613.58960000
2026-03-27 00:59:01,-5.00,75.44700000,5149668.58660000
2026-03-27 00:59:01,-4.00,74.83600000,5109583.76650000
2026-03-27 00:59:01,-3.00,73.02000000,4989080.05030000
2026-03-27 00:59:01,-2.00,69.71600000,4768132.18860000
2026-03-27 00:59:01,-1.00,59.13700000,4052892.81610000
2026-03-27 00:59:01,-0.20,16.06800000,1103393.94610000
2026-03-27 00:59:01,0.20,7.15900000,493032.39050000
2026-03-27 00:59:01,1.00,55.84700000,3855525.47060000
2026-03-27 00:59:01,2.00,60.86200000,4206143.70190000
2026-03-27 00:59:01,3.00,64.39700000,4455789.57260000
2026-03-27 00:59:01,4.00,67.66700000,4688225.62980000
2026-03-27 00:59:01,5.00,68.02300000,4713832.57840000
2026-03-27 00:59:32,-5.00,73.91600000,5045967.44030000
2026-03-27 00:59:32,-4.00,73.60000000,5025189.41450000
2026-03-27 00:59:32,-3.00,71.79100000,4905147.91460000
2026-03-27 00:59:32,-2.00,68.48200000,4683863.05290000
2026-03-27 00:59:32,-1.00,57.90400000,3968688.29120000
2026-03-27 00:59:32,-0.20,5.09700000,350257.91530000
2026-03-27 00:59:32,0.20,5.94100000,409298.50520000
2026-03-27 00:59:32,1.00,56.25800000,3884898.52910000
2026-03-27 00:59:32,2.00,61.27200000,4235447.29330000
2026-03-27 00:59:32,3.00,64.80800000,4485164.02110000
2026-03-27 00:59:32,4.00,68.07700000,4717529.22120000
2026-03-27 00:59:32,5.00,68.43700000,4743425.03180000
2026-03-27 01:00:06,-5.00,69.09400000,4715895.78970000
2026-03-27 01:00:06,-4.00,68.77800000,4695117.76390000
2026-03-27 01:00:06,-3.00,66.96900000,4575076.26400000
2026-03-27 01:00:06,-2.00,63.66000000,4353791.40230000
2026-03-27 01:00:06,-1.00,53.08200000,3638616.64060000
2026-03-27 01:00:06,-0.20,5.29300000,363826.98890000
2026-03-27 01:00:06,0.20,6.69800000,461515.43190000
2026-03-27 01:00:06,1.00,52.52400000,3627113.57040000
2026-03-27 01:00:06,2.00,57.53800000,3977662.33460000
2026-03-27 01:00:06,3.00,61.03500000,4224630.96770000
2026-03-27 01:00:06,4.00,64.35400000,4460571.16780000
2026-03-27 01:00:06,5.00,64.71400000,4486466.97840000
2026-03-27 01:00:43,-5.00,73.24700000,5001712.85590000
2026-03-27 01:00:43,-4.00,72.93100000,4980934.83010000
2026-03-27 01:00:43,-3.00,70.23100000,4801408.32880000
2026-03-27 01:00:43,-2.00,67.80800000,4639271.22850000
2026-03-27 01:00:43,-1.00,57.23300000,3924297.44050000
2026-03-27 01:00:43,-0.20,6.21600000,427425.61190000
2026-03-27 01:00:43,0.20,7.16300000,493719.58480000
2026-03-27 01:00:43,1.00,52.97600000,3659132.36680000
2026-03-27 01:00:43,2.00,57.98800000,4009542.12970000
2026-03-27 01:00:43,3.00,62.99800000,4363770.39460000
2026-03-27 01:00:43,4.00,64.82600000,4494040.65610000
2026-03-27 01:00:43,5.00,65.17700000,4519292.25530000
2026-03-27 01:01:00,-5.00,74.42000000,5082601.69630000
2026-03-27 01:01:00,-4.00,74.10400000,5061823.67050000
2026-03-27 01:01:00,-3.00,71.10700000,4862466.50890000
2026-03-27 01:01:00,-2.00,68.98100000,4720160.06890000
2026-03-27 01:01:00,-1.00,58.40600000,4005186.28090000
2026-03-27 01:01:00,-0.20,5.22400000,359287.88010000
2026-03-27 01:01:00,0.20,5.69400000,392504.67240000
2026-03-27 01:01:00,1.00,54.87100000,3791430.72830000
2026-03-27 01:01:00,2.00,59.88300000,4141840.49120000
2026-03-27 01:01:00,3.00,64.89300000,4496068.75610000
2026-03-27 01:01:00,4.00,66.72100000,4626339.01760000
2026-03-27 01:01:00,5.00,67.27900000,4666552.57680000
2026-03-27 01:01:30,-5.00,75.34200000,5146088.54180000
2026-03-27 01:01:30,-4.00,75.01000000,5124252.82800000
2026-03-27 01:01:30,-3.00,71.58000000,4896019.84240000
2026-03-27 01:01:30,-2.00,64.45400000,4416256.61920000
2026-03-27 01:01:30,-1.00,58.87800000,4038623.16520000
2026-03-27 01:01:30,-0.20,5.86000000,403154.79630000
2026-03-27 01:01:30,0.20,6.80300000,469145.21550000
2026-03-27 01:01:30,1.00,54.85300000,3790886.03790000
2026-03-27 01:01:30,2.00,60.49800000,4185778.46350000
2026-03-27 01:01:30,3.00,64.86900000,4495252.16460000
2026-03-27 01:01:30,4.00,66.69700000,4625522.42610000
2026-03-27 01:01:30,5.00,67.26200000,4666242.07100000
2026-03-27 01:02:02,-5.00,75.20100000,5134066.77300000
2026-03-27 01:02:02,-4.00,74.58000000,5093305.23870000
2026-03-27 01:02:02,-3.00,72.32100000,4943277.26880000
2026-03-27 01:02:02,-2.00,69.01300000,4722028.58190000
2026-03-27 01:02:02,-1.00,58.43500000,4006853.13050000
2026-03-27 01:02:02,-0.20,11.55300000,793607.86620000
2026-03-27 01:02:02,0.20,5.22300000,359797.03280000
2026-03-27 01:02:02,1.00,55.26800000,3818744.47510000
2026-03-27 01:02:02,2.00,60.28200000,4169297.78330000
2026-03-27 01:02:02,3.00,62.95100000,4357731.84620000
2026-03-27 01:02:02,4.00,67.10700000,4652989.90150000
2026-03-27 01:02:02,5.00,67.46700000,4678885.71210000
2026-03-27 01:02:32,-5.00,73.69100000,5030790.95740000
2026-03-27 01:02:32,-4.00,73.07000000,4990029.42310000
2026-03-27 01:02:32,-3.00,70.81100000,4840001.45320000
2026-03-27 01:02:32,-2.00,67.49800000,4618415.52630000
2026-03-27 01:02:32,-1.00,56.92400000,3903509.19150000
2026-03-27 01:02:32,-0.20,9.14000000,628196.92870000
2026-03-27 01:02:32,0.20,3.23900000,223225.32270000
2026-03-27 01:02:32,1.00,53.41500000,3691241.69280000
2026-03-27 01:02:32,2.00,58.42700000,4041655.99970000
2026-03-27 01:02:32,3.00,63.44600000,4396640.28640000
2026-03-27 01:02:32,4.00,65.26600000,4526337.90790000
2026-03-27 01:02:32,5.00,65.62500000,4552162.14710000
2026-03-27 01:03:02,-5.00,73.48800000,5016572.64420000
2026-03-27 01:03:02,-4.00,72.86700000,4975811.10990000
2026-03-27 01:03:02,-3.00,70.60800000,4825783.14000000
2026-03-27 01:03:02,-2.00,67.30000000,4604534.45310000
2026-03-27 01:03:02,-1.00,56.72100000,3889290.87830000
2026-03-27 01:03:02,-0.20,10.63400000,730804.27410000
2026-03-27 01:03:02,0.20,4.63300000,319254.86750000
2026-03-27 01:03:02,1.00,56.63200000,3912927.18690000
2026-03-27 01:03:02,2.00,61.64400000,4263341.49380000
2026-03-27 01:03:02,3.00,66.66300000,4618325.78050000
2026-03-27 01:03:02,4.00,68.48300000,4748023.40200000
2026-03-27 01:03:02,5.00,68.84200000,4773847.64120000
2026-03-27 01:03:30,-5.00,73.33100000,5005554.89840000
2026-03-27 01:03:30,-4.00,72.71000000,4964793.36410000
2026-03-27 01:03:30,-3.00,70.45100000,4814765.39420000
2026-03-27 01:03:30,-2.00,67.14300000,4593516.70730000
2026-03-27 01:03:30,-1.00,56.56400000,3878273.13250000
2026-03-27 01:03:30,-0.20,8.68600000,596949.52440000
2026-03-27 01:03:30,0.20,5.49200000,378421.41320000
2026-03-27 01:03:30,1.00,55.33200000,3822912.80610000
2026-03-27 01:03:30,2.00,60.34400000,4173327.11300000
2026-03-27 01:03:30,3.00,65.36300000,4528311.39970000
2026-03-27 01:03:30,4.00,67.18200000,4657937.44980000
2026-03-27 01:03:30,5.00,67.54200000,4683833.26040000
2026-03-27 01:04:02,-5.00,74.05600000,5055370.55680000
2026-03-27 01:04:02,-4.00,73.43500000,5014609.02250000
2026-03-27 01:04:02,-3.00,71.17600000,4864581.05260000
2026-03-27 01:04:02,-2.00,67.86800000,4643332.36570000
2026-03-27 01:04:02,-1.00,57.28900000,3928088.79090000
2026-03-27 01:04:02,-0.20,7.07300000,486158.47130000
2026-03-27 01:04:02,0.20,5.36700000,369831.02070000
