bar_idx,ts_ms,close,action,confidence,state,regime,ofi_z,hawkes,prob_above,prob_below
3118,1701635640000,40856.9,HOLD,0.0,NORMAL,RANGING,-0.0565,0.4,0.5,0.5
3119,1701635700000,40832.0,HOLD,0.0,NORMAL,RANGING,-0.1369,0.2,0.5,0.5
3120,1701636060000,40844.7,HOLD,0.0,NORMAL,RANGING,-0.1431,0.2,0.5,0.5
3121,1701636120000,40807.7,HOLD,0.0,NORMAL,RANGING,-0.2109,0.2,0.5,0.5
3122,1701636300000,40801.1,HOLD,0.0,NORMAL,RANGING,-0.1901,0.3,0.5,0.5
3123,1701636420000,40824.2,HOLD,0.0,NORMAL,RANGING,-0.0756,0.6,0.5,0.5
3124,1701636480000,40825.7,HOLD,0.0,NORMAL,RANGING,-0.2014,0.1,0.5,0.5
3125,1701636540000,40822.9,HOLD,0.0,NORMAL,RANGING,-0.2093,0.1,0.5,0.5
3126,1701636600000,40814.1,HOLD,0.0,NORMAL,RANGING,-0.0461,0.2,0.5,0.5
3127,1701636780000,40846.7,HOLD,0.0,NORMAL,RANGING,-0.1209,0.5,0.5,0.5
3128,1701636900000,40844.8,HOLD,0.0,NORMAL,RANGING,0.0243,0.1,0.5,0.5
3129,1701636960000,40842.3,HOLD,0.0,NORMAL,RANGING,-0.2396,0.2,0.5,0.5
3130,1701637200000,40840.4,HOLD,0.0,NORMAL,RANGING,-0.1171,0.2,0.5,0.5
3131,1701637500000,40844.8,HOLD,0.0,NORMAL,RANGING,-0.0971,0.1,0.5,0.5
3132,1701637620000,40844.8,HOLD,0.0,NORMAL,RANGING,-0.1035,0.1,0.5,0.5
3133,1701637740000,40844.8,HOLD,0.0,NORMAL,RANGING,-0.0544,0.1,0.5,0.5
3134,1701637800000,40844.8,HOLD,0.0,NORMAL,RANGING,-0.1012,0.1,0.5,0.5
3135,1701637860000,40844.8,HOLD,0.0,NORMAL,RANGING,-0.1128,0.1,0.5,0.5
3136,1701638040000,40846.2,HOLD,0.0,NORMAL,RANGING,-0.1011,0.2,0.5,0.5
3137,1701638100000,40846.5,HOLD,0.0,NORMAL,RANGING,-0.1134,0.1,0.5,0.5
3138,1701638280000,40857.6,HOLD,0.0,NORMAL,RANGING,-0.089,0.1,0.5,0.5
3139,1701638340000,40867.0,HOLD,0.0,NORMAL,RANGING,-0.0892,0.4,0.5,0.5
3140,1701638400000,40861.2,HOLD,0.0,NORMAL,RANGING,-0.1098,0.2,0.5,0.5
3141,1701638520000,40867.0,HOLD,0.0,NORMAL,RANGING,0.0376,0.3,0.5,0.5
3142,1701638640000,40861.7,HOLD,0.0,NORMAL,RANGING,-0.2172,0.1,0.5,0.5
3143,1701638700000,40859.4,HOLD,0.0,NORMAL,RANGING,0.1395,0.1,0.5,0.5
3144,1701638760000,40872.9,HOLD,0.0,NORMAL,RANGING,0.5981,0.5,0.5,0.5
3145,1701638820000,40883.3,HOLD,0.0,NORMAL,RANGING,-0.0102,0.3,0.5,0.5
3146,1701638880000,40841.2,HOLD,0.0,PRE_SWEEP_BUILDUP,RANGING,-0.0301,1.3,0.6126,0.3874
3147,1701638940000,40854.2,HOLD,0.0,NORMAL,RANGING,-0.0352,0.3,0.5,0.5
3148,1701639000000,40850.5,HOLD,0.0,NORMAL,RANGING,0.2745,0.2,0.5,0.5
3152,1701639240000,40896.0,HOLD,0.0,NORMAL,RANGING,0.154,0.4,0.5,0.5
3153,1701639420000,40896.0,HOLD,0.0,NORMAL,RANGING,-0.0541,0.2,0.5,0.5
3154,1701639480000,40896.0,HOLD,0.0,NORMAL,RANGING,2.5522,0.1,0.5,0.5
3155,1701639540000,40911.0,HOLD,0.0,NORMAL,RANGING,-0.3231,0.2,0.5,0.5
3156,1701639600000,40905.0,HOLD,0.0,NORMAL,RANGING,0.1807,0.3,0.5,0.5
3157,1701639660000,40907.3,HOLD,0.0,NORMAL,RANGING,-0.0765,0.1,0.5,0.5
3158,1701639720000,40908.8,HOLD,0.0,NORMAL,RANGING,0.0098,0.4,0.5,0.5
3159,1701639780000,40896.6,HOLD,0.0,NORMAL,RANGING,-0.172,0.1,0.5,0.5
3160,1701639840000,40890.1,HOLD,0.0,NORMAL,RANGING,-0.3781,0.4,0.5,0.5
3161,1701639900000,40921.5,HOLD,0.0,NORMAL,RANGING,0.2234,0.7,0.5,0.5
3162,1701639960000,40921.6,HOLD,0.0,NORMAL,RANGING,-0.0775,0.1,0.5,0.5
3163,1701640080000,40890.3,HOLD,0.0,NORMAL,RANGING,-0.1255,0.4,0.5,0.5
3164,1701640200000,40926.0,HOLD,0.0,NORMAL,RANGING,2.2495,0.2,0.5,0.5
3165,1701640260000,40921.6,HOLD,0.0,NORMAL,RANGING,2.2549,0.4,0.5,0.5
3169,1701640500000,40985.6,HOLD,0.0,NORMAL,RANGING,-0.1891,0.6,0.5,0.5
3170,1701640560000,40972.8,BUY,0.7745,PRE_SWEEP_BUILDUP,RANGING,-0.4133,2.1,0.8515,0.1485
3171,1701640620000,40955.6,HOLD,0.0,NORMAL,RANGING,-0.4076,0.2,0.5,0.5
3172,1701640680000,40975.8,BUY,0.7923,PRE_SWEEP_BUILDUP,RANGING,0.0771,2.7,0.8707,0.1293
3173,1701640740000,40940.0,HOLD,0.0,NORMAL,RANGING,-0.1791,0.4,0.5,0.5
3174,1701640800000,40972.3,HOLD,0.0,NORMAL,RANGING,-0.0539,0.4,0.5,0.5
3175,1701640860000,40934.4,HOLD,0.0,NORMAL,RANGING,-0.5914,0.9,0.5,0.5
3176,1701640920000,40934.4,HOLD,0.0,NORMAL,RANGING,-0.1332,0.1,0.5,0.5
3177,1701640980000,40934.4,HOLD,0.0,NORMAL,RANGING,0.3816,0.4,0.5,0.5
3178,1701641040000,40972.6,HOLD,0.0,NORMAL,RANGING,-0.1044,0.3,0.5,0.5
3182,1701641280000,41062.1,HOLD,0.0,NORMAL,RANGING,-0.1841,0.3,0.5,0.5
3184,1701641400000,41048.0,HOLD,0.0,NORMAL,RANGING,-0.2327,0.8,0.5,0.5
3185,1701641460000,41097.8,HOLD,0.0,NORMAL,RANGING,-0.2595,0.4,0.5,0.5
3186,1701641520000,41067.5,HOLD,0.0,NORMAL,RANGING,-0.3235,0.5,0.5,0.5
3187,1701641580000,41049.6,HOLD,0.0,NORMAL,RANGING,-0.6488,0.5,0.5,0.5
3188,1701641640000,41055.5,HOLD,0.0,NORMAL,RANGING,-0.4593,0.4,0.5,0.5
3189,1701641700000,41045.8,HOLD,0.0,NORMAL,RANGING,-0.1216,0.3,0.5,0.5
3190,1701641760000,41061.4,HOLD,0.0,NORMAL,RANGING,-0.312,0.5,0.5,0.5
3191,1701641820000,41024.0,HOLD,0.0,NORMAL,RANGING,-0.3033,0.3,0.5,0.5
3192,1701641880000,41000.0,HOLD,0.0,NORMAL,RANGING,-0.2977,0.3,0.5,0.5
3193,1701641940000,41061.6,HOLD,0.0,NORMAL,RANGING,-0.0042,0.9,0.5,0.5
3196,1701642120000,41140.6,HOLD,0.0,NORMAL,UPTREND,-0.278,5.5,0.5,0.5
3197,1701642180000,41177.6,HOLD,0.0,NORMAL,UPTREND,-0.2071,1.2,0.5,0.5
3198,1701642240000,41177.6,BUY,0.7854,PRE_SWEEP_BUILDUP,UPTREND,-0.2973,2.1,0.8638,0.1362
3199,1701642300000,41139.2,HOLD,0.0,NORMAL,UPTREND,-0.2571,1.6,0.5,0.5
3200,1701642360000,41177.6,HOLD,0.0,NORMAL,UPTREND,-0.1155,0.8,0.5,0.5
3201,1701642420000,41152.1,HOLD,0.0,NORMAL,UPTREND,-0.3427,0.5,0.5,0.5
3202,1701642480000,41160.8,HOLD,0.0,NORMAL,UPTREND,-0.1689,0.2,0.5,0.5
3203,1701642540000,41184.5,HOLD,0.0,NORMAL,UPTREND,-0.1607,3.3,0.5,0.5
3204,1701642600000,41177.8,HOLD,0.0,NORMAL,UPTREND,0.319,1.4,0.5,0.5
3205,1701642660000,41221.8,HOLD,0.0,NORMAL,UPTREND,-0.2389,1.5,0.5,0.5
3206,1701642720000,41267.2,BUY,0.7874,PRE_SWEEP_BUILDUP,UPTREND,0.0501,2.5,0.867,0.133
3210,1701642960000,41433.7,HOLD,0.0,NORMAL,UPTREND,-0.2741,8.3,0.5,0.5
3211,1701643020000,41471.9,HOLD,0.0,NORMAL,UPTREND,-0.2857,2.9,0.5,0.5
3212,1701643080000,41436.8,HOLD,0.0,NORMAL,UPTREND,-0.2915,5.0,0.5,0.5
3213,1701643140000,41419.0,HOLD,0.0,NORMAL,UPTREND,-3.6351,5.3,0.5,0.5
3214,1701643200000,41356.8,HOLD,0.0,NORMAL,UPTREND,-0.9542,3.2,0.5,0.5
3215,1701643260000,41331.2,HOLD,0.0,NORMAL,UPTREND,-0.2597,2.3,0.5,0.5
3216,1701643320000,41292.8,HOLD,0.0,NORMAL,UPTREND,-0.6268,5.1,0.5,0.5
3217,1701643380000,41145.2,SELL,0.7212,PRE_SWEEP_BUILDUP,UPTREND,-0.8341,9.8,0.2217,0.7783
3218,1701643440000,41159.2,HOLD,0.0,NORMAL,RANGING,-0.5434,6.2,0.5,0.5
3219,1701643500000,41241.6,HOLD,0.0,NORMAL,RANGING,-0.2029,1.8,0.5,0.5
3220,1701643560000,41254.4,HOLD,0.0,NORMAL,RANGING,-0.2095,1.3,0.5,0.5
3221,1701643620000,41325.2,HOLD,0.0,NORMAL,RANGING,0.1783,2.8,0.5,0.5
3222,1701643680000,41356.8,HOLD,0.0,NORMAL,RANGING,-0.2171,1.1,0.5,0.5
3223,1701643740000,41333.5,HOLD,0.0,NORMAL,RANGING,-1.3909,1.0,0.5,0.5
3224,1701643800000,41318.4,HOLD,0.0,NORMAL,RANGING,-0.2586,2.0,0.5,0.5
3225,1701643860000,41288.5,HOLD,0.0,NORMAL,RANGING,-0.3985,2.2,0.5,0.5
3226,1701643920000,41251.4,HOLD,0.0,NORMAL,RANGING,-0.744,1.2,0.5,0.5
3227,1701643980000,41340.2,HOLD,0.0,NORMAL,RANGING,0.7438,2.3,0.5,0.5
3228,1701644040000,41331.2,HOLD,0.0,NORMAL,RANGING,-0.6845,2.9,0.5,0.5
3229,1701644100000,41281.0,HOLD,0.0,NORMAL,RANGING,-0.2482,1.9,0.5,0.5
3230,1701644160000,41292.8,HOLD,0.0,NORMAL,RANGING,-0.206,1.9,0.5,0.5
3231,1701644220000,41327.7,HOLD,0.0,NORMAL,RANGING,3.2528,0.3,0.5,0.5
3232,1701644280000,41331.2,HOLD,0.0,NORMAL,RANGING,-0.2302,0.9,0.5,0.5
3233,1701644340000,41357.7,HOLD,0.0,NORMAL,RANGING,-0.2012,0.2,0.5,0.5
3234,1701644400000,41331.2,HOLD,0.0,NORMAL,RANGING,-0.3201,1.1,0.5,0.5
3235,1701644460000,41278.1,HOLD,0.0,NORMAL,RANGING,-0.2914,1.0,0.5,0.5
3236,1701644520000,41305.5,HOLD,0.0,NORMAL,RANGING,-0.2402,2.3,0.5,0.5
3237,1701644580000,41281.0,HOLD,0.0,NORMAL,RANGING,-0.2687,0.5,0.5,0.5
3238,1701644640000,41357.7,HOLD,0.0,NORMAL,RANGING,-0.2343,0.5,0.5,0.5
3239,1701644700000,41357.0,HOLD,0.0,NORMAL,RANGING,-0.2849,3.5,0.5,0.5
3240,1701644820000,41382.4,HOLD,0.0,NORMAL,RANGING,-0.2225,0.6,0.5,0.5
3241,1701644880000,41399.2,HOLD,0.0,NORMAL,RANGING,-0.2316,0.2,0.5,0.5
3242,1701644940000,41387.3,HOLD,0.0,NORMAL,RANGING,0.0715,0.5,0.5,0.5
3243,1701645000000,41462.5,HOLD,0.0,NORMAL,RANGING,-0.1201,1.7,0.5,0.5
3244,1701645060000,41432.6,HOLD,0.0,NORMAL,RANGING,-3.4503,2.7,0.5,0.5
3245,1701645120000,41333.0,HOLD,0.0,NORMAL,RANGING,-0.5674,1.9,0.5,0.5
3246,1701645180000,41344.0,HOLD,0.0,NORMAL,RANGING,0.2108,0.3,0.5,0.5
3247,1701645240000,41395.2,HOLD,0.0,NORMAL,RANGING,-0.1483,1.4,0.5,0.5
3248,1701645300000,41387.2,HOLD,0.0,NORMAL,RANGING,-0.2537,1.4,0.5,0.5
3249,1701645360000,41331.2,HOLD,0.0,NORMAL,RANGING,-0.2682,1.3,0.5,0.5
3250,1701645420000,41331.2,HOLD,0.0,NORMAL,RANGING,-0.6988,0.9,0.5,0.5
3251,1701645480000,41331.2,HOLD,0.0,NORMAL,RANGING,0.4269,1.8,0.5,0.5
3252,1701645540000,41305.6,HOLD,0.0,NORMAL,RANGING,-0.1845,0.2,0.5,0.5
3253,1701645600000,41254.4,HOLD,0.0,NORMAL,RANGING,-3.3113,1.0,0.5,0.5
3254,1701645660000,41267.2,HOLD,0.0,NORMAL,RANGING,3.2444,0.4,0.5,0.5
3255,1701645720000,41192.3,HOLD,0.0,NORMAL,RANGING,-0.3151,3.3,0.5,0.5
3256,1701645780000,41203.2,HOLD,0.0,NORMAL,RANGING,-0.0986,0.4,0.5,0.5
3257,1701645840000,41192.3,HOLD,0.0,NORMAL,RANGING,-0.1371,1.3,0.5,0.5
3258,1701645900000,41204.7,HOLD,0.0,NORMAL,RANGING,2.7568,1.3,0.5,0.5
3259,1701645960000,41139.2,HOLD,0.0,NORMAL,RANGING,-2.8196,2.0,0.5,0.5
3260,1701646020000,41132.8,HOLD,0.0,NORMAL,DOWNTREND,-0.1315,4.1,0.5,0.5
3261,1701646080000,41126.3,HOLD,0.0,NORMAL,DOWNTREND,-0.2931,1.0,0.5,0.5
3263,1701646200000,41075.2,HOLD,0.0,NORMAL,DOWNTREND,-0.3803,3.9,0.5,0.5
3264,1701646260000,41073.9,HOLD,0.0,NORMAL,DOWNTREND,-0.1065,1.9,0.5,0.5
3265,1701646320000,41101.1,HOLD,0.0,NORMAL,DOWNTREND,0.0127,2.4,0.5,0.5
3266,1701646380000,41152.1,HOLD,0.0,NORMAL,DOWNTREND,1.1005,2.9,0.5,0.5
3267,1701646440000,41164.7,HOLD,0.0,NORMAL,DOWNTREND,0.0252,0.5,0.5,0.5
3268,1701646500000,41199.9,HOLD,0.0,NORMAL,DOWNTREND,0.0252,1.6,0.5,0.5
3269,1701646560000,41205.1,HOLD,0.0,NORMAL,RANGING,1.2967,0.6,0.5,0.5
3270,1701646620000,41205.0,HOLD,0.0,NORMAL,RANGING,0.0181,0.9,0.5,0.5
3271,1701646680000,41192.3,HOLD,0.0,NORMAL,RANGING,-0.0412,0.5,0.5,0.5
3272,1701646800000,41179.9,HOLD,0.0,NORMAL,RANGING,2.899,0.7,0.5,0.5
3273,1701646860000,41203.2,HOLD,0.0,NORMAL,RANGING,-0.0251,0.1,0.5,0.5
3274,1701646920000,41224.3,HOLD,0.0,NORMAL,RANGING,-0.0297,0.7,0.5,0.5
3275,1701646980000,41241.6,HOLD,0.0,NORMAL,RANGING,-0.0012,3.8,0.5,0.5
3276,1701647040000,41239.9,HOLD,0.0,NORMAL,RANGING,-0.0796,0.5,0.5,0.5
3277,1701647100000,41228.8,HOLD,0.0,NORMAL,RANGING,-0.0539,0.3,0.5,0.5
3278,1701647160000,41251.4,HOLD,0.0,NORMAL,RANGING,0.0976,0.1,0.5,0.5
3279,1701647220000,41267.2,HOLD,0.0,NORMAL,RANGING,0.1314,0.3,0.5,0.5
3280,1701647280000,41278.8,HOLD,0.0,NORMAL,RANGING,0.0963,0.4,0.5,0.5
3281,1701647340000,41280.8,HOLD,0.0,NORMAL,RANGING,0.004,0.2,0.5,0.5
3282,1701647400000,41242.3,HOLD,0.0,NORMAL,RANGING,-0.1279,0.9,0.5,0.5
3283,1701647460000,41254.4,HOLD,0.0,NORMAL,RANGING,-1.7733,1.3,0.5,0.5
3284,1701647520000,41230.9,HOLD,0.0,NORMAL,RANGING,0.0038,0.3,0.5,0.5
3285,1701647580000,41216.0,HOLD,0.0,NORMAL,RANGING,-0.059,0.4,0.5,0.5
3286,1701647640000,41216.0,HOLD,0.0,NORMAL,RANGING,-0.0396,0.1,0.5,0.5
3287,1701647700000,41216.8,HOLD,0.0,NORMAL,RANGING,1.3542,0.3,0.5,0.5
3288,1701647760000,41234.8,HOLD,0.0,NORMAL,RANGING,1.4821,0.2,0.5,0.5
3289,1701647820000,41251.4,HOLD,0.0,NORMAL,RANGING,0.7343,0.2,0.5,0.5
3290,1701647880000,41233.4,HOLD,0.0,NORMAL,RANGING,-0.5257,0.3,0.5,0.5
3291,1701647940000,41217.7,HOLD,0.0,NORMAL,RANGING,-0.062,1.5,0.5,0.5
3292,1701648000000,41280.8,HOLD,0.0,NORMAL,RANGING,-0.0335,1.1,0.5,0.5
3293,1701648060000,41288.0,HOLD,0.0,NORMAL,RANGING,0.4669,0.9,0.5,0.5
3294,1701648120000,41295.0,HOLD,0.0,NORMAL,RANGING,-0.0315,0.1,0.5,0.5
3295,1701648180000,41294.4,HOLD,0.0,NORMAL,RANGING,-0.0838,0.7,0.5,0.5
3296,1701648240000,41280.0,HOLD,0.0,NORMAL,RANGING,-3.8159,0.4,0.5,0.5
3297,1701648300000,41262.3,HOLD,0.0,NORMAL,RANGING,-0.2402,1.0,0.5,0.5
3298,1701648360000,41267.2,HOLD,0.0,NORMAL,RANGING,0.0517,0.1,0.5,0.5
3299,1701648420000,41344.0,HOLD,0.0,NORMAL,RANGING,0.0473,2.9,0.5,0.5
3300,1701648480000,41361.7,HOLD,0.0,NORMAL,RANGING,2.7798,0.3,0.5,0.5
3301,1701648540000,41352.7,HOLD,0.0,NORMAL,RANGING,0.0717,0.2,0.5,0.5
3302,1701648600000,41369.6,HOLD,0.0,NORMAL,RANGING,0.1202,1.5,0.5,0.5
3303,1701648660000,41395.0,HOLD,0.0,NORMAL,RANGING,-2.382,0.9,0.5,0.5
3304,1701648720000,41420.5,HOLD,0.0,NORMAL,RANGING,2.5949,1.2,0.5,0.5
3305,1701648780000,41408.0,HOLD,0.0,NORMAL,UPTREND,0.0589,2.1,0.5,0.5
3306,1701648840000,41417.5,HOLD,0.0,NORMAL,UPTREND,-0.0048,0.6,0.5,0.5
3307,1701648900000,41395.2,HOLD,0.0,NORMAL,UPTREND,-0.0227,0.9,0.5,0.5
3308,1701648960000,41382.5,HOLD,0.0,NORMAL,UPTREND,-0.0231,0.4,0.5,0.5
3309,1701649020000,41419.1,HOLD,0.0,NORMAL,UPTREND,0.0425,0.6,0.5,0.5
3310,1701649080000,41408.2,HOLD,0.0,NORMAL,UPTREND,0.1209,0.8,0.5,0.5
3311,1701649140000,41408.3,HOLD,0.0,NORMAL,UPTREND,0.0118,0.1,0.5,0.5
3312,1701649200000,41408.1,HOLD,0.0,NORMAL,RANGING,-2.7386,0.6,0.5,0.5
3313,1701649260000,41356.8,HOLD,0.0,NORMAL,RANGING,-2.7467,0.6,0.5,0.5
3314,1701649320000,41366.0,HOLD,0.0,NORMAL,RANGING,2.7329,0.2,0.5,0.5
3315,1701649440000,41352.7,HOLD,0.0,NORMAL,RANGING,0.0066,0.3,0.5,0.5
3316,1701649500000,41376.8,HOLD,0.0,NORMAL,RANGING,0.036,0.2,0.5,0.5
3317,1701649560000,41344.0,HOLD,0.0,NORMAL,RANGING,-0.0027,0.8,0.5,0.5
3318,1701649620000,41356.8,HOLD,0.0,NORMAL,RANGING,0.0272,0.1,0.5,0.5
3319,1701649740000,41344.0,HOLD,0.0,NORMAL,RANGING,0.0027,0.1,0.5,0.5
3320,1701649800000,41362.0,HOLD,0.0,NORMAL,RANGING,0.3483,0.4,0.5,0.5
3321,1701649860000,41390.5,HOLD,0.0,NORMAL,RANGING,0.037,0.4,0.5,0.5
3322,1701649920000,41395.2,HOLD,0.0,NORMAL,RANGING,-0.0051,0.5,0.5,0.5
3323,1701649980000,41380.7,HOLD,0.0,NORMAL,RANGING,-0.0155,0.3,0.5,0.5
3324,1701650040000,41446.4,HOLD,0.0,NORMAL,RANGING,0.023,1.4,0.5,0.5
3325,1701650100000,41399.4,HOLD,0.0,NORMAL,RANGING,-2.5791,0.6,0.5,0.5
3326,1701650160000,41356.9,HOLD,0.0,NORMAL,RANGING,-2.2959,1.3,0.5,0.5
3327,1701650280000,41350.1,HOLD,0.0,NORMAL,RANGING,0.0505,1.2,0.5,0.5
3328,1701650340000,41351.2,HOLD,0.0,NORMAL,RANGING,-2.7019,0.2,0.5,0.5
3329,1701650400000,41356.8,HOLD,0.0,NORMAL,RANGING,-0.1174,0.2,0.5,0.5
3330,1701650460000,41355.5,HOLD,0.0,NORMAL,RANGING,-2.2593,0.2,0.5,0.5
3331,1701650580000,41368.3,HOLD,0.0,NORMAL,RANGING,2.5425,0.3,0.5,0.5
3332,1701650640000,41346.6,HOLD,0.0,NORMAL,RANGING,-2.2692,0.5,0.5,0.5
3333,1701650700000,41344.5,HOLD,0.0,NORMAL,RANGING,2.2835,0.1,0.5,0.5
3334,1701650820000,41356.9,HOLD,0.0,NORMAL,RANGING,0.164,0.5,0.5,0.5
3335,1701650880000,41417.3,HOLD,0.0,NORMAL,RANGING,0.1268,1.1,0.5,0.5
3336,1701650940000,41422.8,HOLD,0.0,NORMAL,RANGING,0.1024,0.4,0.5,0.5
3337,1701651000000,41413.1,HOLD,0.0,NORMAL,RANGING,0.1299,0.1,0.5,0.5
3338,1701651060000,41420.0,HOLD,0.0,NORMAL,RANGING,0.2422,0.2,0.5,0.5
3339,1701651120000,41459.2,HOLD,0.0,NORMAL,RANGING,0.1253,1.7,0.5,0.5
3340,1701651180000,41482.5,HOLD,0.0,NORMAL,RANGING,0.1254,0.6,0.5,0.5
3341,1701651240000,41500.0,HOLD,0.0,NORMAL,RANGING,0.7194,0.9,0.5,0.5
3342,1701651300000,41497.5,HOLD,0.0,NORMAL,RANGING,0.2845,0.6,0.5,0.5
3345,1701651480000,41520.2,HOLD,0.0,NORMAL,RANGING,0.1467,0.8,0.5,0.5
3346,1701651540000,41466.3,HOLD,0.0,NORMAL,RANGING,0.0675,0.8,0.5,0.5
3347,1701651600000,41488.1,HOLD,0.0,NORMAL,RANGING,0.1642,1.0,0.5,0.5
3348,1701651660000,41526.3,HOLD,0.0,NORMAL,RANGING,0.0913,0.6,0.5,0.5
3349,1701651780000,41461.1,HOLD,0.0,NORMAL,RANGING,0.0689,0.8,0.5,0.5
3350,1701651840000,41434.7,HOLD,0.0,NORMAL,RANGING,-0.3535,0.8,0.5,0.5
3351,1701651900000,41439.7,HOLD,0.0,NORMAL,RANGING,0.4974,0.6,0.5,0.5
3352,1701651960000,41461.2,HOLD,0.0,NORMAL,RANGING,0.0942,0.6,0.5,0.5
3353,1701652020000,41420.8,HOLD,0.0,NORMAL,RANGING,0.0407,1.0,0.5,0.5
3354,1701652080000,41433.6,HOLD,0.0,NORMAL,RANGING,-0.038,0.2,0.5,0.5
3355,1701652140000,41408.0,HOLD,0.0,NORMAL,RANGING,-0.0447,0.5,0.5,0.5
3356,1701652200000,41444.4,HOLD,0.0,NORMAL,RANGING,0.1011,1.6,0.5,0.5
3357,1701652260000,41461.4,HOLD,0.0,NORMAL,RANGING,0.1434,0.5,0.5,0.5
3358,1701652320000,41446.4,HOLD,0.0,NORMAL,RANGING,-0.1501,0.7,0.5,0.5
3359,1701652380000,41446.4,HOLD,0.0,NORMAL,RANGING,0.0997,0.2,0.5,0.5
3360,1701652440000,41488.1,HOLD,0.0,NORMAL,RANGING,0.1063,1.2,0.5,0.5
3365,1701652740000,41598.5,HOLD,0.0,NORMAL,UPTREND,-0.3435,1.7,0.5,0.5
3366,1701652800000,41636.0,HOLD,0.0,NORMAL,UPTREND,0.5285,1.1,0.5,0.5
3367,1701652860000,41651.2,HOLD,0.0,NORMAL,UPTREND,0.1053,1.5,0.5,0.5
3368,1701652920000,41724.8,BUY,0.81,PRE_SWEEP_BUILDUP,UPTREND,0.1801,3.3,0.8851,0.1149
3374,1701653280000,41894.6,HOLD,0.0,NORMAL,UPTREND,0.1143,2.6,0.5,0.5
3375,1701653340000,41954.0,HOLD,0.0,NORMAL,UPTREND,2.617,1.3,0.5,0.5
3376,1701653400000,41862.9,HOLD,0.0,NORMAL,UPTREND,-2.4445,3.0,0.5,0.5
3377,1701653460000,41872.7,HOLD,0.0,NORMAL,UPTREND,0.122,2.3,0.5,0.5
3378,1701653520000,41894.4,HOLD,0.0,NORMAL,UPTREND,0.1362,0.1,0.5,0.5
3379,1701653580000,41989.7,HOLD,0.0,NORMAL,UPTREND,0.1901,2.4,0.5,0.5
3380,1701653640000,42035.2,HOLD,0.0,NORMAL,UPTREND,0.1343,4.8,0.5,0.5
3381,1701653700000,41996.9,HOLD,0.0,NORMAL,UPTREND,-0.0605,4.3,0.5,0.5
3382,1701653760000,41985.5,HOLD,0.0,NORMAL,UPTREND,0.4771,6.6,0.5,0.5
3383,1701653820000,42026.4,HOLD,0.0,NORMAL,UPTREND,0.8416,3.5,0.5,0.5
3384,1701653880000,42059.0,HOLD,0.0,NORMAL,UPTREND,0.0592,1.0,0.5,0.5
3385,1701653940000,41971.2,HOLD,0.0,NORMAL,UPTREND,-0.1855,3.1,0.5,0.5
3386,1701654000000,41996.8,HOLD,0.0,NORMAL,UPTREND,0.1217,2.6,0.5,0.5
3387,1701654060000,42009.6,HOLD,0.0,NORMAL,UPTREND,0.5336,0.4,0.5,0.5
3388,1701654120000,42048.0,HOLD,0.0,NORMAL,UPTREND,0.5357,3.2,0.5,0.5
3389,1701654180000,42035.1,HOLD,0.0,NORMAL,UPTREND,-0.2921,1.5,0.5,0.5
3390,1701654240000,42063.9,HOLD,0.0,NORMAL,UPTREND,0.1284,0.9,0.5,0.5
3391,1701654300000,42131.6,HOLD,0.0,NORMAL,UPTREND,0.1383,3.6,0.5,0.5
3392,1701654360000,42125.6,HOLD,0.0,NORMAL,UPTREND,0.4497,4.9,0.5,0.5
3394,1701654480000,42086.4,HOLD,0.0,NORMAL,UPTREND,0.1122,2.0,0.5,0.5
3395,1701654540000,42059.6,HOLD,0.0,NORMAL,UPTREND,0.1121,1.0,0.5,0.5
3396,1701654600000,42048.0,HOLD,0.0,NORMAL,UPTREND,-0.1156,1.7,0.5,0.5
3397,1701654660000,42079.7,HOLD,0.0,NORMAL,UPTREND,0.2924,3.9,0.5,0.5
3398,1701654720000,42061.0,HOLD,0.0,NORMAL,UPTREND,0.3016,1.6,0.5,0.5
3399,1701654780000,42039.8,HOLD,0.0,NORMAL,UPTREND,-0.1621,1.5,0.5,0.5
3400,1701654840000,42060.4,HOLD,0.0,NORMAL,UPTREND,0.1134,0.5,0.5,0.5
3401,1701654900000,42039.7,HOLD,0.0,NORMAL,UPTREND,-0.7745,0.8,0.5,0.5
3402,1701654960000,41997.1,HOLD,0.0,NORMAL,UPTREND,-3.0198,2.8,0.5,0.5
3403,1701655020000,41960.0,HOLD,0.0,NORMAL,RANGING,-0.0682,1.6,0.5,0.5
3404,1701655080000,41975.4,HOLD,0.0,NORMAL,RANGING,-2.681,0.5,0.5,0.5
3405,1701655140000,41921.3,HOLD,0.0,NORMAL,RANGING,-0.213,2.4,0.5,0.5
3406,1701655200000,41983.7,HOLD,0.0,NORMAL,RANGING,3.3229,1.1,0.5,0.5
3407,1701655260000,41932.8,HOLD,0.0,NORMAL,RANGING,-3.0589,1.6,0.5,0.5
3408,1701655320000,41931.9,HOLD,0.0,NORMAL,RANGING,0.3497,1.3,0.5,0.5
3409,1701655380000,41927.2,HOLD,0.0,NORMAL,RANGING,-2.4589,0.5,0.5,0.5
3410,1701655440000,41882.2,HOLD,0.0,NORMAL,RANGING,-2.2656,1.5,0.5,0.5
3411,1701655500000,41868.8,HOLD,0.0,NORMAL,RANGING,0.2133,2.3,0.5,0.5
3412,1701655560000,41859.0,HOLD,0.0,NORMAL,RANGING,-0.34,0.9,0.5,0.5
